start_time_stamp,end_time_stamp,service_name,pods_number,cpu_quota_cores,min_cpu_quota_percentage_across_pods,max_cpu_quota_percentage_across_pods,min_cpu_cores_used_across_pods,max_cpu_cores_used_across_pods,memory_quota_mb,min_memory_quota_percentage_across_pods,max_memory_quota_percentage_across_pods,min_memory_used_bytes_across_pods,max_memory_used_bytes_across_pods,jvm_heap_max_mb,min_jvm_heap_used_percentage_across_pods,min_jvm_heap_used_bytes,queries_per_second,success_rate,latency_ms
1699123170,1699123170,acmeair-mainservice,1.0,0.5,1.188001,1.188001,0.00592,0.00592,512,27.374268,27.374268,146964480.0,146964480.0,512,53.928037,39866089.6,0.0,100.0,0.0
1699123160,1699123160,acmeair-authservice,1.0,0.5,9.539,9.539,0.04766,0.04766,512,59.320832,59.320832,318476288.0,318476288.0,512,47.837817,80195836.8,128.0,100.0,5.593357512085
1699123160,1699123160,acmeair-bookingservice,1.0,0.5,99.937,99.937,0.49966,0.49966,512,42.274018,42.274018,226956902.4,226956902.4,512,77.483762,83786600.888889,1.0,100.0,52.397624625851
1699123160,1699123160,acmeair-customerservice,1.0,0.5,15.848,15.848,0.07921,0.07921,512,83.464814,83.464814,448098304.0,448098304.0,512,73.133668,221814857.6,543.0,100.0,1.90438506952
1699123160,1699123160,acmeair-flightservice,1.0,0.5,99.674,99.674,0.49835,0.49835,512,67.502594,67.502594,362401792.0,362401792.0,512,70.646557,83662161.777778,598.0,100.0,117.575590897506
1699123160,1699123160,acmeair-mainservice,1.0,0.5,1.361,1.361,0.00678,0.00678,512,27.374268,27.374268,146964480.0,146964480.0,512,52.678037,38942032.0,0.0,100.0,0.0
1699123160,1699123160,acmeair-authservice,1.0,0.5,9.539,9.539,0.04766,0.04766,512,59.320832,59.320832,318476288.0,318476288.0,512,47.837817,80195836.8,128.0,100.0,5.593357512085
1699123160,1699123160,acmeair-bookingservice,1.0,0.5,99.937,99.937,0.49966,0.49966,512,42.274018,42.274018,226956902.4,226956902.4,512,77.483762,83786600.888889,1.0,100.0,52.397624625851
1699123160,1699123160,acmeair-customerservice,1.0,0.5,15.848,15.848,0.07921,0.07921,512,83.464814,83.464814,448098304.0,448098304.0,512,73.133668,221814857.6,543.0,100.0,1.90438506952
1699123160,1699123160,acmeair-flightservice,1.0,0.5,99.674,99.674,0.49835,0.49835,512,67.502594,67.502594,362401792.0,362401792.0,512,70.646557,83662161.777778,598.0,100.0,117.575590897506
1699123160,1699123160,acmeair-mainservice,1.0,0.5,1.361,1.361,0.00678,0.00678,512,27.374268,27.374268,146964480.0,146964480.0,512,52.678037,38942032.0,0.0,100.0,0.0
1699123140,1699123140,acmeair-authservice,1.0,0.5,5.217001,5.217001,0.02605,0.02605,512,59.319306,59.319306,318468096.0,318468096.0,512,59.070727,99026808.0,61.0,100.0,5.274320924644
1699123140,1699123140,acmeair-bookingservice,1.0,0.5,100.316,100.316,0.50156,0.50156,512,42.172013,42.172013,226409267.2,226409267.2,512,67.881365,73403106.666667,0.0,100.0,39.161101634616
1699123140,1699123140,acmeair-customerservice,1.0,0.5,8.006,8.006,0.04,0.04,512,83.464814,83.464814,448098304.0,448098304.0,512,69.852952,211864427.2,207.0,100.0,2.207030124456
1699123140,1699123140,acmeair-flightservice,1.0,0.5,100.054,100.054,0.50024,0.50024,512,56.55304,56.55304,303616819.2,303616819.2,512,72.912349,84142027.555556,21.0,100.0,148.54815442262
1699123140,1699123140,acmeair-mainservice,1.0,0.5,1.137,1.137,0.00566,0.00566,512,27.374268,27.374268,146964480.0,146964480.0,512,50.234553,37135696.0,0.0,100.0,0.0
1699123130,1699123130,acmeair-authservice,1.0,0.5,2.47,2.47,0.012321,0.012321,512,59.319306,59.319306,318468096.0,318468096.0,512,55.147984,92450680.0,8.0,100.0,5.332813569445
1699123130,1699123130,acmeair-bookingservice,1.0,0.5,51.578,51.578,0.25787,0.25787,512,36.534806,36.534806,196144742.4,196144742.4,512,61.879366,65720615.2,2.0,100.0,1875.757943666667
1699123130,1699123130,acmeair-customerservice,1.0,0.5,2.572,2.572,0.01285,0.01285,512,83.464051,83.464051,448094208.0,448094208.0,512,64.898058,196836203.2,24.0,100.0,3.656513416667
1699123130,1699123130,acmeair-flightservice,1.0,0.5,100.445001,100.445001,0.5022,0.5022,512,56.470261,56.470261,303172403.2,303172403.2,512,78.537221,83175767.2,1.0,100.0,868.6054949933341
1699123130,1699123130,acmeair-mainservice,1.0,0.5,1.161,1.161,0.00576,0.00576,512,27.374268,27.374268,146964480.0,146964480.0,512,48.959619,36193206.4,0.0,100.0,0.0
1699123110,1699123110,acmeair-authservice,1.0,0.5,6.973001,6.973001,0.03485,0.03485,512,59.319306,59.319306,318468096.0,318468096.0,512,42.121947,70613689.6,91.0,100.0,10.631999944948
1699123110,1699123110,acmeair-bookingservice,1.0,0.5,100.062,100.062,0.50028,0.50028,512,23.178788,23.178788,124440166.4,124440166.4,512,71.334709,48192483.428572,0.0,100.0,0.0
1699123110,1699123110,acmeair-customerservice,1.0,0.5,8.645,8.645,0.04321,0.04321,512,83.464051,83.464051,448094208.0,448094208.0,512,74.194497,225032358.4,303.0,100.0,2.2613770690540003
1699123110,1699123110,acmeair-flightservice,1.0,0.5,100.044001,100.044001,0.50019,0.50019,512,55.963974,55.963974,300454297.6,300454297.6,512,70.674287,74848434.666667,30.0,100.0,230.674230442188
1699123110,1699123110,acmeair-mainservice,1.0,0.5,1.142,1.142,0.00569,0.00569,512,27.374268,27.374268,146964480.0,146964480.0,512,46.476796,34357788.8,0.0,100.0,0.0
1699123110,1699123110,acmeair-authservice,1.0,0.5,6.973001,6.973001,0.03485,0.03485,512,59.319306,59.319306,318468096.0,318468096.0,512,42.121947,70613689.6,91.0,100.0,10.631999944948
1699123110,1699123110,acmeair-bookingservice,1.0,0.5,100.062,100.062,0.50028,0.50028,512,23.178788,23.178788,124440166.4,124440166.4,512,71.334709,48192483.428572,0.0,100.0,0.0
1699123110,1699123110,acmeair-customerservice,1.0,0.5,8.645,8.645,0.04321,0.04321,512,83.464051,83.464051,448094208.0,448094208.0,512,74.194497,225032358.4,303.0,100.0,2.2613770690540003
1699123110,1699123110,acmeair-flightservice,1.0,0.5,100.044001,100.044001,0.50019,0.50019,512,55.963974,55.963974,300454297.6,300454297.6,512,70.674287,74848434.666667,30.0,100.0,230.674230442188
1699123110,1699123110,acmeair-mainservice,1.0,0.5,1.142,1.142,0.00569,0.00569,512,27.374268,27.374268,146964480.0,146964480.0,512,46.476796,34357788.8,0.0,100.0,0.0
1699123100,1699123100,acmeair-authservice,1.0,0.5,12.815001,12.815001,0.06406,0.06406,512,59.319306,59.319306,318468096.0,318468096.0,512,64.74077,108532129.6,221.0,100.0,4.737458267476
1699123100,1699123100,acmeair-bookingservice,0.5,0.5,138.0325,138.0325,0.40027,0.40027,512,13.229523,13.229523,71025459.2,71025459.2,512,65.225308,95238216.0,0.0,100.0,0.0
1699123100,1699123100,acmeair-customerservice,1.0,0.5,21.174,21.174,0.10584,0.10584,512,83.464051,83.464051,448094208.0,448094208.0,512,68.629451,208153541.6,796.0,100.0,1.9058092299
1699123100,1699123100,acmeair-flightservice,1.0,0.5,100.334,100.334,0.50165,0.50165,512,51.364518,51.364518,275761152.0,275761152.0,512,70.454932,74616124.0,2.0,100.0,581.783699515556
1699123100,1699123100,acmeair-mainservice,1.0,0.5,1.134,1.134,0.00564,0.00564,512,27.374268,27.374268,146964480.0,146964480.0,512,45.26669,33463222.4,0.0,100.0,0.0
1699123090,1699123090,acmeair-authservice,1.0,0.5,17.197,17.197,0.08597,0.08597,512,59.319306,59.319306,318468096.0,318468096.0,512,61.504709,103107163.2,333.0,100.0,5.055176489565
1699123090,1699123090,acmeair-bookingservice,1.0,0.5,100.364,100.364,0.50179,0.50179,512,55.453415,55.453415,297713254.4,297713254.4,512,76.296558,111403813.714286,0.0,100.0,4281.585184333334
1699123090,1699123090,acmeair-customerservice,1.0,0.5,25.665,25.665,0.12831,0.12831,512,83.543091,83.543091,448518553.6,448518553.6,512,66.579346,201935558.4,1074.0,100.0,1.804824021458
1699123090,1699123090,acmeair-flightservice,1.0,0.5,100.24,100.24,0.50118,0.50118,512,39.486695,39.486695,211992576.0,211992576.0,512,72.821906,73727633.142858,0.0,100.0,53.426623662858
1699123090,1699123090,acmeair-mainservice,1.0,0.5,1.167,1.167,0.005821,0.005821,512,27.374268,27.374268,146964480.0,146964480.0,512,58.601468,43320904.8,0.0,100.0,0.0
1699123080,1699123080,acmeair-authservice,1.0,0.5,25.046,25.046,0.12519,0.12519,512,59.318696,59.318696,318464819.2,318464819.2,512,58.659214,98336944.0,533.0,100.0,5.717368040887
1699123080,1699123080,acmeair-bookingservice,1.0,0.5,100.662,100.662,0.50329,0.50329,512,55.30861,55.30861,296935833.6,296935833.6,512,90.560728,132231529.6,0.0,100.0,0.0
1699123080,1699123080,acmeair-customerservice,1.0,0.5,37.65,37.65,0.18823,0.18823,512,83.489457,83.489457,448230604.8,448230604.8,512,68.747672,208692324.0,1851.0,100.0,1.6157437905619998
1699123080,1699123080,acmeair-flightservice,1.0,0.5,100.711,100.711,0.50353,0.50353,512,40.60196,40.60196,217980108.8,217980108.8,512,80.171109,76184359.2,0.0,100.0,44.018542383334
1699123080,1699123080,acmeair-mainservice,1.0,0.5,1.146001,1.146001,0.0057,0.0057,512,27.374268,27.374268,146964480.0,146964480.0,512,79.377505,58679508.8,0.0,100.0,0.0
1699123060,1699123060,acmeair-authservice,1.0,0.5,2.989,2.989,0.014911,0.014911,512,59.317933,59.317933,318460723.2,318460723.2,512,66.791845,111970574.4,25.0,100.0,5.097037240000001
1699123060,1699123060,acmeair-bookingservice,1.0,0.5,99.994,99.994,0.49993,0.49993,512,53.900681,53.900681,289377075.2,289377075.2,512,75.641677,110447594.4,1.0,100.0,318.830353052748
1699123060,1699123060,acmeair-customerservice,1.0,0.5,4.63,4.63,0.02313,0.02313,512,83.707657,83.707657,449402060.8,449402060.8,512,72.802188,221763708.8,87.0,100.0,2.483564550954
1699123060,1699123060,acmeair-flightservice,1.0,0.5,71.303,71.303,0.356491,0.356491,512,36.01883,36.01883,193374617.6,193374617.6,512,74.089551,70405225.6,1.0,100.0,40.460702608000005
1699123060,1699123060,acmeair-mainservice,1.0,0.5,1.098,1.098,0.005461,0.005461,512,27.374268,27.374268,146964480.0,146964480.0,512,76.908533,56854331.2,0.0,100.0,0.0
1699123050,1699123050,acmeair-authservice,1.0,0.5,11.409,11.409,0.057031,0.057031,512,59.31839,59.31839,318463180.8,318463180.8,512,54.052644,90614440.0,197.0,100.0,9.903098728439
1699123050,1699123050,acmeair-bookingservice,1.0,0.5,76.478,76.478,0.38236,0.38236,512,54.063874,54.063874,290253209.6,290253209.6,512,72.251539,105497511.111112,2.0,100.0,124.428513162372
1699123050,1699123050,acmeair-customerservice,1.0,0.5,17.09,17.09,0.08544,0.08544,512,83.707428,83.707428,449400832.0,449400832.0,512,70.273579,214061281.6,657.0,100.0,2.323846855589
1699123050,1699123050,acmeair-flightservice,1.0,0.5,94.379,94.379,0.471861,0.471861,512,31.001893,31.001893,166440140.8,166440140.8,512,67.339372,59253935.111112,1.0,100.0,1766.113614
1699123050,1699123050,acmeair-mainservice,1.0,0.5,1.088,1.088,0.00542,0.00542,512,27.374268,27.374268,146964480.0,146964480.0,512,75.667398,55936827.2,0.0,100.0,0.0
1699123040,1699123040,acmeair-authservice,1.0,0.5,15.73,15.73,0.07863,0.07863,512,59.31778,59.31778,318459904.0,318459904.0,512,65.866259,110418912.0,301.0,100.0,4.606419035835
1699123040,1699123040,acmeair-bookingservice,1.0,0.5,80.106,80.106,0.40049,0.40049,512,51.379777,51.379777,275843072.0,275843072.0,512,67.898108,99140883.555556,0.0,100.0,13.794697838298
1699123040,1699123040,acmeair-customerservice,1.0,0.5,23.087,23.087,0.1154,0.1154,512,83.707428,83.707428,449400832.0,449400832.0,512,63.198021,192508328.8,1063.0,100.0,1.639346183558
1699123040,1699123040,acmeair-flightservice,1.0,0.5,100.027,100.027,0.50011,0.50011,512,23.517762,23.517762,126260019.2,126260019.2,512,69.362168,42968409.0,0.0,100.0,0.0
1699123040,1699123040,acmeair-mainservice,1.0,0.5,1.124,1.124,0.00559,0.00559,512,27.374268,27.374268,146964480.0,146964480.0,512,74.568108,55124180.8,0.0,100.0,0.0
1699123030,1699123030,acmeair-authservice,1.0,0.5,19.829,19.829,0.09913,0.09913,512,59.31778,59.31778,318459904.0,318459904.0,512,57.941199,97133256.0,423.0,100.0,4.324313457849
1699123030,1699123030,acmeair-bookingservice,1.0,0.5,91.006,91.006,0.45499,0.45499,512,51.720353,51.720353,277671526.4,277671526.4,512,63.985236,93427534.222223,0.0,100.0,11.2179195625
1699123030,1699123030,acmeair-customerservice,1.0,0.5,29.279001,29.279001,0.14637,0.14637,512,83.707428,83.707428,449400832.0,449400832.0,512,60.80825,185228816.0,1470.0,100.0,1.5475133419
1699123030,1699123030,acmeair-flightservice,0.5,0.5,138.35875,138.35875,0.4007,0.4007,512,15.240098,15.240098,81819648.0,81819648.0,512,62.966694,134733008.0,0.0,100.0,0.0
1699123030,1699123030,acmeair-mainservice,1.0,0.5,1.073,1.073,0.00533,0.00533,512,27.374268,27.374268,146964480.0,146964480.0,512,73.33473,54212411.2,0.0,100.0,0.0
1699123010,1699123010,acmeair-authservice,1.0,0.5,14.113,14.113,0.07054,0.07054,512,59.31778,59.31778,318459904.0,318459904.0,512,50.691138,84979175.2,266.0,100.0,16.672863161288
1699123010,1699123010,acmeair-bookingservice,1.0,0.5,100.386,100.386,0.50191,0.50191,512,57.444382,57.444382,308402176.0,308402176.0,512,73.463977,101442256.0,1.0,100.0,135.871805560791
1699123010,1699123010,acmeair-customerservice,1.0,0.5,22.18,22.18,0.11088,0.11088,512,83.707963,83.707963,449403699.2,449403699.2,512,69.782563,212565590.4,939.0,100.0,3.335492875579
1699123010,1699123010,acmeair-flightservice,1.0,0.5,70.118,70.118,0.35056,0.35056,512,66.801758,66.801758,358639206.4,358639206.4,512,66.112981,141465276.0,1292.0,100.0,4.007809924149
1699123010,1699123010,acmeair-mainservice,1.0,0.5,1.056,1.056,0.00525,0.00525,512,27.374268,27.374268,146964480.0,146964480.0,512,70.855785,52379860.8,0.0,100.0,0.0
1699123000,1699123000,acmeair-authservice,1.0,0.5,19.074,19.074,0.09536,0.09536,512,59.31778,59.31778,318459904.0,318459904.0,512,57.186446,95867979.2,345.0,100.0,23.152374274397
1699123000,1699123000,acmeair-bookingservice,1.0,0.5,100.058,100.058,0.50027,0.50027,512,50.386506,50.386506,270510489.6,270510489.6,512,69.280739,95665858.4,0.0,100.0,518.716730333334
1699123000,1699123000,acmeair-customerservice,1.0,0.5,36.876,36.876,0.18435,0.18435,512,83.249817,83.249817,446944051.2,446944051.2,512,78.248931,220355399.2,1376.0,100.0,4.118074822272
1699123000,1699123000,acmeair-flightservice,1.0,0.5,100.0,100.0,0.49997,0.49997,512,66.993943,66.993943,359670988.8,359670988.8,512,62.231917,133160768.8,671.0,100.0,6.811674046199999
1699123000,1699123000,acmeair-mainservice,1.0,0.5,1.082,1.082,0.00538,0.00538,512,27.374268,27.374268,146964480.0,146964480.0,512,69.657868,51494305.6,0.0,100.0,0.0
1699122980,1699122980,acmeair-authservice,1.0,0.5,18.352,18.352,0.09173,0.09173,512,59.31717,59.31717,318456627.2,318456627.2,512,61.366593,102875624.0,338.0,100.0,22.548610511211
1699122980,1699122980,acmeair-bookingservice,1.0,0.5,100.347001,100.347001,0.50171,0.50171,512,48.377305,48.377305,259723673.6,259723673.6,512,75.112739,103718938.4,0.0,100.0,322.23521972561
1699122980,1699122980,acmeair-customerservice,1.0,0.5,30.877,30.877,0.15437,0.15437,512,82.559205,82.559205,443236352.0,443236352.0,512,79.924503,223031153.6,1457.0,100.0,1.689718679857
1699122980,1699122980,acmeair-flightservice,1.0,0.5,100.237,100.237,0.50115,0.50115,512,66.589356,66.589356,357498880.0,357498880.0,512,63.710114,136323740.0,600.0,100.0,5.100399903334
1699122980,1699122980,acmeair-mainservice,1.0,0.5,1.17,1.17,0.005821,0.005821,512,27.374268,27.374268,146964480.0,146964480.0,512,67.216046,49689198.4,0.0,100.0,0.0
1699122970,1699122970,acmeair-authservice,1.0,0.5,22.237001,22.237001,0.11114,0.11114,512,59.317856,59.317856,318460313.6,318460313.6,512,61.332558,102818567.2,457.0,100.0,7.209534180264
1699122970,1699122970,acmeair-bookingservice,1.0,0.5,100.18,100.18,0.50089,0.50089,512,47.647248,47.647248,255804211.2,255804211.2,512,72.06867,99515555.2,0.0,100.0,42.691207694657
1699122970,1699122970,acmeair-customerservice,1.0,0.5,31.914,31.914,0.15955,0.15955,512,82.526017,82.526017,443058176.0,443058176.0,512,77.534401,216361518.4,1475.0,100.0,1.891982021842
1699122970,1699122970,acmeair-flightservice,1.0,0.5,67.584,67.584,0.33789,0.33789,512,66.864319,66.864319,358975078.4,358975078.4,512,70.649684,151172688.8,1306.0,100.0,2.698880075039
1699122970,1699122970,acmeair-mainservice,1.0,0.5,1.081,1.081,0.00537,0.00537,512,27.374268,27.374268,146964480.0,146964480.0,512,66.053037,48829448.0,0.0,100.0,0.0
1699122960,1699122960,acmeair-authservice,1.0,0.5,19.862001,19.862001,0.0993,0.0993,512,59.31778,59.31778,318459904.0,318459904.0,512,62.942789,105517976.0,392.0,100.0,5.009357175018001
1699122960,1699122960,acmeair-bookingservice,1.0,0.5,100.598,100.598,0.502961,0.502961,512,47.201081,47.201081,253408870.4,253408870.4,512,66.9376,92430351.2,0.0,100.0,40.998409539286
1699122960,1699122960,acmeair-customerservice,1.0,0.5,31.810001,31.810001,0.15902,0.15902,512,82.604371,82.604371,443478835.2,443478835.2,512,80.060945,223411898.4,1489.0,100.0,1.610078554509
1699122960,1699122960,acmeair-flightservice,1.0,0.5,100.415,100.415,0.50206,0.50206,512,66.705094,66.705094,358120243.2,358120243.2,512,63.133434,135089790.4,829.0,100.0,4.345429018095
1699122960,1699122960,acmeair-mainservice,1.0,0.5,1.113,1.113,0.00554,0.00554,512,27.374268,27.374268,146964480.0,146964480.0,512,64.730452,47851732.8,0.0,100.0,0.0
1699122950,1699122950,acmeair-authservice,1.0,0.5,20.134,20.134,0.10065,0.10065,512,59.31778,59.31778,318459904.0,318459904.0,512,61.688926,103415986.4,454.0,100.0,4.621939964168
1699122950,1699122950,acmeair-bookingservice,1.0,0.5,100.057,100.057,0.50026,0.50026,512,46.772767,46.772767,251109376.0,251109376.0,512,75.098018,97054418.4,0.0,100.0,56.806959632479
1699122950,1699122950,acmeair-customerservice,1.0,0.5,30.380001,30.380001,0.15188,0.15188,512,81.933594,81.933594,439877632.0,439877632.0,512,77.630351,217036276.8,1491.0,100.0,1.602441959489
1699122950,1699122950,acmeair-flightservice,1.0,0.5,100.114,100.114,0.50054,0.50054,512,66.664124,66.664124,357900288.0,357900288.0,512,65.389803,139917856.0,5164.0,100.0,3.086581826104
1699122950,1699122950,acmeair-mainservice,1.0,0.5,1.106,1.106,0.0055,0.0055,512,27.374268,27.374268,146964480.0,146964480.0,512,63.53309,46966587.2,0.0,100.0,0.0
1699122940,1699122940,acmeair-authservice,1.0,0.5,24.462,24.462,0.1223,0.1223,512,59.31717,59.31717,318456627.2,318456627.2,512,60.926185,102137318.4,516.0,100.0,5.6939348365310005
1699122940,1699122940,acmeair-bookingservice,1.0,0.5,100.216,100.216,0.50105,0.50105,512,45.202637,45.202637,242679808.0,242679808.0,512,71.659049,86270064.8,0.0,100.0,44.056699517242
1699122940,1699122940,acmeair-customerservice,1.0,0.5,36.358,36.358,0.18178,0.18178,512,81.567994,81.567994,437914828.8,437914828.8,512,75.274241,211041124.8,1794.0,100.0,1.737036805011
1699122940,1699122940,acmeair-flightservice,1.0,0.5,99.883001,99.883001,0.49939,0.49939,512,67.140122,67.140122,360455782.4,360455782.4,512,66.306073,141878445.6,9220.0,100.0,2.607686855315
1699122940,1699122940,acmeair-mainservice,1.0,0.5,1.07,1.07,0.00534,0.00534,512,27.374268,27.374268,146964480.0,146964480.0,512,62.390581,46121992.0,0.0,100.0,0.0
1699122930,1699122930,acmeair-authservice,1.0,0.5,20.389,20.389,0.101921,0.101921,512,59.317017,59.317017,318455808.0,318455808.0,512,62.582901,104980277.6,443.0,100.0,4.599795018333
1699122930,1699122930,acmeair-bookingservice,1.0,0.5,100.402,100.402,0.50199,0.50199,512,44.925995,44.925995,241194598.4,241194598.4,512,74.134226,89249921.6,1.0,100.0,237.71152459420296
1699122930,1699122930,acmeair-customerservice,1.0,0.5,30.411,30.411,0.15203,0.15203,512,81.230164,81.230164,436101120.0,436101120.0,512,76.053324,213225386.4,1501.0,100.0,1.582085514855
1699122930,1699122930,acmeair-flightservice,1.0,0.5,33.433,33.433,0.16715,0.16715,512,66.657715,66.657715,357865881.6,357865881.6,512,49.468501,105850244.8,3431.0,100.0,0.927016744973
1699122930,1699122930,acmeair-mainservice,1.0,0.5,1.093,1.093,0.00543,0.00543,512,27.374268,27.374268,146964480.0,146964480.0,512,61.043063,45125844.8,0.0,100.0,0.0
1699122930,1699122930,acmeair-authservice,1.0,0.5,20.389,20.389,0.101921,0.101921,512,59.317017,59.317017,318455808.0,318455808.0,512,62.582901,104980277.6,443.0,100.0,4.599795018333
1699122930,1699122930,acmeair-bookingservice,1.0,0.5,100.402,100.402,0.50199,0.50199,512,44.925995,44.925995,241194598.4,241194598.4,512,74.134226,89249921.6,1.0,100.0,237.71152459420296
1699122930,1699122930,acmeair-customerservice,1.0,0.5,30.411,30.411,0.15203,0.15203,512,81.230164,81.230164,436101120.0,436101120.0,512,76.053324,213225386.4,1501.0,100.0,1.582085514855
1699122930,1699122930,acmeair-flightservice,1.0,0.5,33.433,33.433,0.16715,0.16715,512,66.657715,66.657715,357865881.6,357865881.6,512,49.468501,105850244.8,3431.0,100.0,0.927016744973
1699122930,1699122930,acmeair-mainservice,1.0,0.5,1.093,1.093,0.00543,0.00543,512,27.374268,27.374268,146964480.0,146964480.0,512,61.043063,45125844.8,0.0,100.0,0.0
1699122910,1699122910,acmeair-authservice,1.0,0.5,4.462,4.462,0.02228,0.02228,512,59.515381,59.515381,319520768.0,319520768.0,512,67.329033,113577118.4,53.0,100.0,4.687714287822
1699122910,1699122910,acmeair-bookingservice,1.0,0.5,72.188,72.188,0.360931,0.360931,512,37.182007,37.182007,199619379.2,199619379.2,512,76.441534,87699324.0,1.0,100.0,1598.878713
1699122910,1699122910,acmeair-customerservice,1.0,0.5,5.142,5.142,0.02567,0.02567,512,80.947114,80.947114,434581504.0,434581504.0,512,84.890192,238000694.4,176.0,100.0,1.698200086715
1699122910,1699122910,acmeair-flightservice,1.0,0.5,100.258001,100.258001,0.50127,0.50127,512,66.847611,66.847611,358885376.0,358885376.0,512,62.938425,134672520.0,1210.0,100.0,7.531363833885
1699122910,1699122910,acmeair-mainservice,1.0,0.5,1.029,1.029,0.00512,0.00512,512,27.374268,27.374268,146964480.0,146964480.0,512,58.511992,43254760.0,0.0,100.0,0.0
1699122890,1699122890,acmeair-authservice,1.0,0.5,18.756,18.756,0.09375,0.09375,512,59.515381,59.515381,319520768.0,319520768.0,512,57.057896,96250772.8,348.0,100.0,4.888721326919
1699122890,1699122890,acmeair-bookingservice,0.5,0.5,137.43125,137.43125,0.40031,0.40031,512,15.871811,15.871811,85211136.0,85211136.0,512,79.59645,178819320.0,25.2,100.0,87.36182045181
1699122890,1699122890,acmeair-customerservice,1.0,0.5,27.325,27.325,0.13658,0.13658,512,80.480195,80.480195,432074752.0,432074752.0,512,76.144375,213480659.2,1311.0,100.0,1.675573660314
1699122890,1699122890,acmeair-flightservice,1.0,0.5,100.423,100.423,0.50209,0.50209,512,67.025147,67.025147,359838515.2,359838515.2,512,59.848207,128060224.8,512.0,100.0,7.999330775391
1699122890,1699122890,acmeair-mainservice,1.0,0.5,1.109,1.109,0.00552,0.00552,512,27.374268,27.374268,146964480.0,146964480.0,512,56.173782,41526248.0,0.0,100.0,0.0
1699122880,1699122880,acmeair-authservice,1.0,0.5,21.704,21.704,0.10849,0.10849,512,59.515381,59.515381,319520768.0,319520768.0,512,59.359377,100133132.8,456.0,100.0,4.891881802486
1699122880,1699122880,acmeair-bookingservice,1.0,0.5,100.354,100.354,0.501741,0.501741,512,72.343293,72.343293,388390092.8,388390092.8,512,78.606744,176595872.0,150.0,100.0,56.050776181959
1699122880,1699122880,acmeair-customerservice,1.0,0.5,30.671,30.671,0.15334,0.15334,512,80.258484,80.258484,430884454.4,430884454.4,512,71.172042,199540075.2,1524.0,100.0,1.627449262902
1699122880,1699122880,acmeair-flightservice,1.0,0.5,99.823001,99.823001,0.4991,0.4991,512,67.203599,67.203599,360796569.6,360796569.6,512,58.134197,124392671.2,2715.0,100.0,4.706792935544
1699122880,1699122880,acmeair-mainservice,1.0,0.5,1.017,1.017,0.00507,0.00507,512,27.374268,27.374268,146964480.0,146964480.0,512,54.979744,40643560.0,0.0,100.0,0.0
1699122870,1699122870,acmeair-authservice,1.0,0.5,21.733,21.733,0.10864,0.10864,512,59.515381,59.515381,319520768.0,319520768.0,512,62.905638,106115308.8,472.0,100.0,4.978295896301001
1699122870,1699122870,acmeair-bookingservice,1.0,0.5,100.455,100.455,0.50226,0.50226,512,71.817246,71.817246,385565900.8,385565900.8,512,86.338743,193219486.4,646.0,100.0,141.090624007104
1699122870,1699122870,acmeair-customerservice,1.0,0.5,32.629001,32.629001,0.16312,0.16312,512,79.912415,79.912415,429026508.8,429026508.8,512,73.458223,205949682.4,1595.0,100.0,1.6161113487110002
1699122870,1699122870,acmeair-flightservice,1.0,0.5,97.444,97.444,0.4872,0.4872,512,66.829606,66.829606,358788710.4,358788710.4,512,66.256471,141772309.6,4785.0,100.0,4.1575274248700005
1699122870,1699122870,acmeair-mainservice,1.0,0.5,1.011,1.011,0.00503,0.00503,512,27.374268,27.374268,146964480.0,146964480.0,512,53.657714,39666254.4,0.0,100.0,0.0
1699122870,1699122870,acmeair-authservice,1.0,0.5,21.733,21.733,0.10864,0.10864,512,59.515381,59.515381,319520768.0,319520768.0,512,62.905638,106115308.8,472.0,100.0,4.978295896301001
1699122870,1699122870,acmeair-bookingservice,1.0,0.5,100.455,100.455,0.50226,0.50226,512,71.817246,71.817246,385565900.8,385565900.8,512,86.338743,193219486.4,646.0,100.0,141.090624007104
1699122870,1699122870,acmeair-customerservice,1.0,0.5,32.629001,32.629001,0.16312,0.16312,512,79.912415,79.912415,429026508.8,429026508.8,512,73.458223,205949682.4,1595.0,100.0,1.6161113487110002
1699122870,1699122870,acmeair-flightservice,1.0,0.5,97.444,97.444,0.4872,0.4872,512,66.829606,66.829606,358788710.4,358788710.4,512,66.256471,141772309.6,4785.0,100.0,4.1575274248700005
1699122870,1699122870,acmeair-mainservice,1.0,0.5,1.011,1.011,0.00503,0.00503,512,27.374268,27.374268,146964480.0,146964480.0,512,53.657714,39666254.4,0.0,100.0,0.0
1699122850,1699122850,acmeair-authservice,1.0,0.5,7.941,7.941,0.03969,0.03969,512,59.515381,59.515381,319520768.0,319520768.0,512,49.636456,83731569.6,107.0,100.0,7.223001267984
1699122850,1699122850,acmeair-bookingservice,1.0,0.5,100.36,100.36,0.50177,0.50177,512,66.960679,66.960679,359492403.2,359492403.2,512,68.421234,139992164.8,6.0,100.0,621.669429252428
1699122850,1699122850,acmeair-customerservice,1.0,0.5,23.611,23.611,0.11803,0.11803,512,79.366379,79.366379,426095001.6,426095001.6,512,75.199227,210830812.8,1279.0,100.0,2.303314471992
1699122850,1699122850,acmeair-flightservice,1.0,0.5,64.698001,64.698001,0.32346,0.32346,512,66.607132,66.607132,357594316.8,357594316.8,512,73.419697,157099824.8,1275.0,100.0,3.0793297482360003
